id,clusterId,Date,connectionTime,Num. Rep.,disconnectTime,Time Diff,Session Length,Avg.Sess.,donechargingTime,kWhDelivered,Avg. Consump,sessionId,siteId,spaceID,stationID,timezone,userID,Precip Type,temperature,Avg. Humidity,Avg Wind Speed(mph),Wind Bearing(degrees),Visibility(km),Loud Cover,Pressure(millibar),Daily summary
5bc90cb9f9af8b0d7fe77cea,39,"Wed, 25 Apr 2018", 16:02:03 ,16.03, 21:31:50 GMT,05:29:47,5.5,5.489563636,"Wed, 25 Apr 2018 17:14:25 GMT",2.207,9.10,2_39_90_440_2018-04-25 16:02:03.486354,2,CA-500,2-39-90-440,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77ceb,39,"Wed, 25 Apr 2018", 16:02:10 ,16.04, 19:27:55 GMT,03:25:45,3.43,5.489525547,"Wed, 25 Apr 2018 19:27:51 GMT",9.153,9.12,2_39_78_364_2018-04-25 16:02:09.867816,2,CA-495,2-39-78-364,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77cec,39,"Wed, 25 Apr 2018", 16:03:59,16.07,23:57:15 GMT,07:53:16,7.89,5.497069597,"Wed, 25 Apr 2018 22:19:58 GMT",17.446,9.12,2_39_88_24_2018-04-25 16:03:58.630483,2,CA-314,2-39-88-24,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77ced,39,"Wed, 25 Apr 2018", 16:04:31 ,16.08, 25:42:00 GMT,09:37:29,9.62,5.488272059,"Wed, 25 Apr 2018 18:13:16 GMT",4.548,9.09,2_39_90_26_2018-04-25 16:04:30.761826,2,CA-316,2-39-90-26,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77cee,39,"Wed, 25 Apr 2018",16:25:51,16.43, 22:30:46 GMT,06:04:55,6.08,5.47302583,"Wed, 25 Apr 2018 22:30:41 GMT",32.708,9.11,2_39_88_438_2018-04-25 16:25:51.104829,2,CA-502,2-39-88-438,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77cef,39,"Wed, 25 Apr 2018",16:38:01,16.63,00:00:51 GMT,07:22:50,7.38,5.470777778,"Wed, 25 Apr 2018 18:48:11 GMT",6.764,9.02,2_39_78_363_2018-04-25 16:38:01.120020,2,CA-320,2-39-78-363,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77cf0,39,"Wed, 25 Apr 2018", 16:52:05 ,16.87,01:53:12 GMT,09:01:07,9.02,5.463680297,"Wed, 25 Apr 2018 21:40:57 GMT",10.879,9.03,2_39_79_378_2018-04-25 16:52:05.160592,2,CA-326,2-39-79-378,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77cf1,39,"Wed, 25 Apr 2018", 17:06:18 ,17.11, 02:10:51 GMT,09:04:33,9.08,5.450410448,"Wed, 25 Apr 2018 19:21:33 GMT",5.07,9.02,2_39_123_557_2018-04-25 17:06:18.267849,2,CA-503,2-39-123-557,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77cf2,39,"Wed, 25 Apr 2018",18:22:03,18.37, 00:24:02 GMT,06:01:59,6.03,5.436816479,"Thu, 26 Apr 2018 01:41:10 GMT",6.337,9.04,2_39_79_382_2018-04-25 18:22:03.219076,2,CA-491,2-39-79-382,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77cf3,39,"Wed, 25 Apr 2018",18:47:12,18.79,19:36:38 GMT,00:49:36,0.83,5.434586466,"Wed, 25 Apr 2018 19:36:31 GMT",2.375,9.05,2_39_78_366_2018-04-25 18:47:11.743708,2,CA-323,2-39-78-366,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
